age,edu,edunumber,gender,gov,marriage,relation,skin,workhour,occupation,income
59,2,10,1,1,1,3,1,50,5,1
72,12,14,1,1,3,4,1,60,6,0
47,2,10,2,5,2,4,1,33,0,0
29,8,11,1,1,3,5,1,40,2,0
35,1,13,1,1,1,3,1,60,6,0
24,2,10,1,1,1,3,1,15,0,0
22,4,0,2,1,3,6,1,40,4,0
24,4,0,1,1,3,2,1,40,5,0
42,1,13,1,1,1,3,1,45,6,1
55,1,13,2,4,4,6,1,72,3,0
40,12,14,2,6,2,6,1,20,6,0
61,4,0,2,1,2,4,2,40,0,0
58,1,13,1,2,3,2,1,72,0,0
39,4,0,1,6,2,4,1,40,6,0
45,2,10,2,2,2,4,1,50,6,0
25,4,0,1,1,3,4,1,45,7,0
69,15,16,1,0,1,3,1,50,0,1
36,1,13,1,1,1,1,1,60,4,0
34,8,11,1,1,1,3,1,40,2,1
45,1,13,1,1,1,3,1,45,6,1
27,11,8,1,0,1,3,5,45,0,0
28,2,10,1,1,4,4,5,40,7,0
27,2,10,2,1,3,4,1,60,0,0
41,4,0,2,6,3,4,1,40,3,0
18,4,0,2,6,3,4,5,30,4,0
44,1,13,1,1,1,3,1,40,1,1
47,8,11,2,1,1,1,1,45,5,1
36,4,0,1,5,1,3,1,40,5,0
66,17,1,2,1,5,5,1,40,0,0
33,4,0,2,1,2,6,1,45,0,0
39,4,0,1,5,2,4,1,40,7,1
30,4,0,1,1,3,2,5,40,0,0
34,4,0,1,2,1,3,1,40,2,1
62,12,14,2,2,2,6,1,32,6,0
21,2,10,2,1,3,4,1,45,0,0
50,12,14,1,3,1,3,1,50,6,1
30,1,13,1,1,1,3,1,60,5,1
43,4,0,1,1,1,3,1,40,5,1
19,2,10,2,1,3,5,1,40,3,0
26,8,11,1,4,3,2,1,50,2,0
50,10,4,1,1,1,3,1,65,0,0
45,12,14,1,4,2,4,1,40,5,1
46,12,14,1,3,1,3,1,50,4,1
17,14,6,1,1,3,2,1,15,3,0
56,10,4,1,1,1,3,1,40,5,1
25,2,10,2,1,1,1,5,40,0,1
47,12,14,2,1,4,6,2,42,8,0
23,4,0,1,1,1,3,1,45,4,0
51,4,0,2,2,4,6,1,20,3,0
19,2,10,2,1,3,4,1,25,1,0
33,4,0,1,2,1,3,1,40,2,0
32,4,0,2,1,2,6,1,80,3,0
52,4,0,1,1,2,4,1,40,0,0
36,2,10,2,1,4,5,5,40,3,0
34,4,0,1,1,2,4,1,40,2,0
26,4,0,2,0,3,2,1,40,0,0
26,11,8,1,3,1,3,4,98,4,0
35,2,10,1,5,1,3,1,40,2,0
58,1,13,1,4,1,3,1,40,0,1
32,3,7,1,1,2,2,1,50,2,0
23,2,10,2,1,3,5,1,40,3,0
28,2,10,1,2,3,4,5,40,8,0
20,14,6,1,1,3,5,1,35,3,0
17,14,6,1,1,3,2,1,20,3,0
56,4,0,1,1,1,3,1,45,0,1
26,4,0,2,1,2,2,1,40,0,0
43,1,13,2,6,2,6,1,36,6,0
45,2,10,1,2,3,4,1,35,6,0
34,2,10,2,1,1,1,1,50,5,1
54,13,2,1,1,1,3,1,35,3,0
51,4,0,2,5,5,6,1,40,3,0
58,2,10,1,2,1,3,1,60,0,0
49,7,12,2,1,4,4,1,40,0,0
21,8,11,2,1,3,2,1,40,0,0
44,2,10,2,1,3,4,1,40,3,0
26,1,13,2,1,3,4,1,50,5,0
39,1,13,1,1,1,3,1,40,6,0
19,4,0,1,0,3,2,1,40,0,0
37,2,10,1,1,1,3,1,40,7,0
49,4,0,1,1,2,4,1,32,0,0
45,4,0,2,1,4,6,5,40,8,0
60,4,0,2,4,3,4,5,40,0,0
28,1,13,1,4,3,4,5,40,5,0
23,2,10,1,1,1,3,3,30,8,0
44,1,13,2,1,3,4,1,45,6,0
19,2,10,1,6,3,2,1,12,0,0
37,4,0,1,1,1,3,1,40,5,1
41,4,0,1,2,1,3,1,38,0,0
56,1,13,1,4,1,3,1,40,5,1
44,7,12,1,1,1,3,1,54,5,1
30,1,13,1,1,1,3,2,36,2,1
23,1,13,2,1,3,4,1,40,4,0
44,4,0,2,1,1,1,1,40,5,1
38,4,0,1,1,1,3,1,70,5,1
32,2,10,1,1,1,3,1,50,4,1
57,12,14,1,2,3,4,1,20,0,0
35,5,15,1,1,1,3,1,50,6,1
48,1,13,1,2,1,3,1,50,5,1
32,2,10,1,5,1,3,1,99,0,0
76,12,14,2,4,5,4,1,15,6,0
57,4,0,2,5,2,4,5,30,7,0
58,2,10,2,0,3,4,1,40,0,0
51,12,14,1,1,1,3,1,50,5,1
50,14,6,1,1,1,3,5,40,3,0
38,4,0,2,1,7,1,1,25,3,0
53,4,0,1,1,1,3,1,40,0,0
59,10,4,1,2,1,3,1,20,2,0
23,4,0,1,1,3,2,1,40,0,0
44,8,11,1,1,2,4,1,40,5,1
23,1,13,2,1,3,4,1,40,4,0
23,7,12,1,1,3,2,1,20,4,0
44,1,13,1,1,1,3,1,40,5,1
30,4,0,1,1,1,3,1,40,1,0
28,4,0,1,1,1,3,1,40,4,0
46,2,10,2,1,2,4,1,40,5,0
34,17,1,2,5,3,2,5,25,0,0
38,1,13,1,1,4,4,1,45,5,1
26,2,10,2,1,3,4,5,37,4,0
39,4,0,1,1,1,3,1,40,2,0
28,2,10,1,1,3,2,5,40,4,0
33,12,14,1,6,1,3,2,19,6,0
43,12,14,2,1,2,6,1,40,6,1
30,1,13,2,1,2,4,2,40,5,0
59,12,14,1,6,1,3,1,50,5,1
26,4,0,1,1,1,3,1,45,8,0
28,2,10,1,1,3,2,5,24,1,0
48,2,10,1,2,3,4,1,40,3,0
49,1,13,2,1,5,6,1,35,6,0
41,4,0,1,2,1,3,1,40,7,0
20,2,10,2,1,3,2,1,30,0,0
49,4,0,1,1,1,3,1,40,0,1
37,1,13,1,6,3,5,1,40,6,0
18,11,8,2,1,3,2,1,8,4,0
61,4,0,1,1,1,3,1,40,1,1
26,4,0,1,1,1,3,1,48,7,0
66,1,13,1,1,5,4,1,12,3,0
68,12,14,2,1,3,4,1,40,6,0
27,4,0,2,5,1,1,1,40,0,0
66,2,10,1,2,1,3,1,7,0,0
28,14,6,2,1,3,6,1,15,3,0
26,1,13,2,1,3,4,1,40,6,0
25,4,0,2,0,3,6,5,40,0,0
46,2,10,1,1,1,3,1,48,0,0
62,1,13,1,0,1,3,1,40,0,0
35,4,0,1,1,3,2,1,40,8,0
26,4,0,1,2,3,2,1,60,0,0
40,4,0,2,1,4,4,1,40,8,0
31,2,10,1,1,3,4,1,45,5,0
52,4,0,1,1,5,4,1,40,0,0
61,4,0,1,2,1,3,5,12,3,0
39,3,7,1,6,1,3,1,40,2,0
25,4,0,2,1,3,2,1,40,3,0
47,1,13,1,1,1,3,1,48,1,0
33,1,13,1,1,1,3,4,40,8,0
17,3,7,1,1,3,2,1,25,3,0
26,4,0,1,1,1,3,1,45,0,0
25,4,0,1,1,3,5,1,40,7,0
39,4,0,1,2,1,3,1,16,5,0
33,12,14,1,1,1,3,1,45,5,1
46,2,10,1,4,1,3,5,40,5,0
27,2,10,2,1,4,6,1,20,0,0
48,4,0,1,1,1,3,1,40,6,1
29,3,7,2,2,1,1,1,5,3,0
40,1,13,1,1,3,2,1,40,4,0
24,1,13,1,1,3,2,5,40,4,0
55,1,13,1,1,1,3,4,35,5,0
56,4,0,1,1,1,3,1,40,5,1
25,7,12,1,1,3,4,1,30,2,0
36,2,10,1,1,1,3,1,50,2,0
26,4,0,1,2,1,3,1,45,5,0
37,4,0,1,1,1,3,1,44,7,1
36,4,0,1,1,1,3,1,40,2,0
23,3,7,1,2,3,2,1,50,2,0
25,1,13,1,1,1,3,1,60,6,0
36,4,0,2,6,2,2,5,40,0,0
37,2,10,1,2,1,3,1,70,2,0
39,7,12,1,3,1,3,1,48,4,1
35,8,11,1,1,3,2,5,40,2,0
33,3,7,1,1,3,2,5,40,7,0
31,2,10,1,1,3,4,1,46,2,0
49,2,10,1,1,1,3,1,22,6,0
34,1,13,1,2,2,4,1,50,0,0
40,4,0,1,1,1,3,2,60,0,0
27,2,10,2,1,5,6,1,40,0,0
50,15,16,1,2,1,3,1,23,6,0
38,11,8,2,1,3,4,5,50,8,0
55,1,13,1,6,2,6,5,40,5,0
49,10,4,1,2,1,3,1,70,3,0
40,1,13,1,1,6,4,4,40,3,0
42,8,11,2,1,2,4,1,30,1,0
51,1,13,1,1,1,3,1,50,6,1
27,1,13,2,1,3,2,2,50,0,0
30,4,0,1,6,1,3,1,40,0,1
70,15,16,1,0,1,3,1,20,0,1
40,14,6,2,1,3,6,5,40,3,0
43,1,13,1,2,4,6,1,35,2,0
24,4,0,2,1,3,4,1,40,3,0
22,10,4,1,0,3,2,1,40,0,0
38,1,13,1,1,1,3,1,60,4,1
52,4,0,1,1,1,3,1,40,2,0
32,8,11,1,1,1,3,1,50,4,1
33,8,11,2,1,4,4,1,40,0,0
21,4,0,1,1,3,2,1,40,8,0
27,2,10,1,1,3,4,1,50,4,0
31,4,0,1,1,2,4,1,50,5,0
29,12,14,2,1,1,1,2,40,6,1
49,16,3,1,1,1,3,1,40,3,0
61,1,13,1,0,3,4,1,7,0,1
46,1,13,1,1,1,3,1,50,4,1
37,3,7,1,1,1,3,1,40,2,0
56,1,13,1,4,1,3,1,40,0,1
37,2,10,1,1,1,3,1,40,2,0
26,4,0,1,2,1,3,1,40,0,0
31,2,10,2,1,3,6,5,35,0,0
36,4,0,2,1,1,1,2,40,3,0
52,14,6,1,1,1,3,1,45,7,0
40,2,10,1,1,2,4,1,60,2,0
21,4,0,2,1,6,5,1,60,5,0
63,14,6,1,1,4,4,5,40,8,0
30,4,0,2,1,3,4,1,40,0,0
30,1,13,1,1,1,3,1,20,4,0
50,1,13,1,1,1,3,1,60,5,0
41,12,14,1,1,1,3,1,45,5,0
39,1,13,1,3,1,3,1,60,5,1
23,4,0,2,1,4,6,1,48,8,0
52,4,0,1,1,1,3,5,40,4,0
17,3,7,2,0,3,2,5,20,0,0
46,8,11,2,1,2,6,5,40,1,0
26,2,10,2,1,1,1,1,42,0,0
30,2,10,1,1,1,3,1,40,2,0
23,2,10,1,1,2,4,1,50,5,0
21,2,10,2,6,3,2,2,12,0,0
39,4,0,1,1,1,3,1,55,0,0
37,8,11,1,5,1,3,5,40,0,0
40,12,14,1,2,1,3,1,50,5,1
38,2,10,2,1,2,6,5,20,0,0
47,1,13,1,1,1,3,1,60,4,0
20,2,10,1,1,3,2,1,35,3,0
35,4,0,1,1,1,3,1,40,2,0
62,1,13,1,6,2,4,1,40,6,1
32,3,7,2,1,2,6,1,15,3,0
42,1,13,1,3,1,3,1,60,4,1
32,14,6,1,1,3,6,1,40,2,0
27,2,10,2,1,3,2,5,30,3,0
53,1,13,1,3,1,3,1,45,4,1
28,16,3,1,2,1,3,1,25,7,0
26,4,0,1,1,1,3,1,40,4,0
47,5,15,1,1,1,3,1,45,5,1
23,2,10,2,1,3,2,5,40,0,0
70,2,10,1,3,1,3,1,30,5,0
41,1,13,1,6,1,3,2,40,5,0
43,12,14,1,6,3,4,1,45,6,0
65,4,0,2,1,2,6,1,25,4,0
40,4,0,1,2,1,3,1,40,2,0
64,4,0,1,2,1,3,1,45,5,1
40,2,10,1,1,2,4,1,45,5,0
43,1,13,1,1,2,4,1,35,5,0
50,4,0,1,4,1,3,1,48,0,0
19,2,10,2,0,3,2,1,30,0,0
32,1,13,2,2,3,2,5,60,6,0
32,3,7,1,1,1,3,1,40,0,0
42,3,7,1,1,2,6,1,50,4,0
41,4,0,1,1,1,3,1,40,2,1
30,2,10,2,1,3,4,1,40,5,0
20,2,10,1,1,3,2,1,30,3,0
45,4,0,1,6,1,3,1,40,2,0
42,15,16,1,1,1,3,1,50,6,1
24,7,12,1,1,3,2,1,40,8,0
43,1,13,2,1,2,4,1,50,4,0
28,4,0,1,1,1,3,5,40,0,0
35,4,0,2,1,3,4,1,40,8,0
36,4,0,1,0,6,6,5,50,0,0
38,4,0,2,4,3,6,1,40,0,0
32,1,13,2,5,2,6,1,35,6,0
50,4,0,1,6,1,3,1,40,0,0
34,4,0,1,1,1,3,1,55,2,1
35,4,0,1,1,3,2,1,40,3,0
30,12,14,2,1,3,4,1,40,0,0
61,16,3,1,6,1,3,1,40,0,0
27,1,13,1,1,3,2,1,38,0,0
61,4,0,2,1,3,4,5,40,8,0
18,16,3,1,1,3,5,1,40,7,0
31,4,0,1,5,1,3,1,40,0,1
31,1,13,1,1,2,4,1,60,6,0
20,4,0,2,1,3,4,5,40,3,0
35,11,8,1,1,1,3,1,40,0,0
51,4,0,1,1,3,4,5,40,2,0
43,2,10,1,1,1,3,1,40,4,1
18,3,7,1,1,3,2,1,20,7,0
55,5,15,1,1,1,3,1,40,5,1
59,4,0,2,1,5,4,1,40,0,0
21,4,0,2,1,3,2,1,40,3,0
22,14,6,2,1,3,2,1,40,3,0
60,2,10,2,4,5,4,1,40,5,0
49,4,0,1,4,1,3,1,40,2,1
21,4,0,2,1,3,2,1,40,7,0
61,4,0,1,1,1,3,1,40,8,0
64,16,3,1,1,2,4,1,40,2,0
63,4,0,1,1,3,4,1,40,2,0
27,1,13,2,4,3,4,1,40,5,0
23,1,13,2,1,3,2,5,30,3,0
41,4,0,2,6,2,6,1,45,5,0
18,11,8,1,0,3,2,5,25,0,0
40,4,0,2,1,1,1,1,40,2,1
55,1,13,1,2,1,3,1,40,5,1
17,14,6,2,1,3,2,1,12,3,0
34,2,10,1,2,3,4,1,60,2,0
24,1,13,2,1,3,2,1,40,0,0
30,5,15,2,1,1,1,1,45,6,1
29,12,14,1,1,3,4,2,60,5,0
52,1,13,1,1,1,3,1,40,5,1
57,2,10,1,4,1,3,1,40,5,1
38,1,13,2,1,3,4,1,45,1,0
43,12,14,2,1,2,4,1,50,5,1
61,2,10,2,1,5,5,1,40,0,0
38,1,13,1,1,1,3,1,65,5,1
51,4,0,1,1,1,3,5,40,8,1
40,1,13,1,1,1,3,1,40,0,0
41,2,10,1,5,1,3,1,40,0,1
19,2,10,2,1,3,2,1,20,3,0
28,10,4,1,1,1,3,1,40,0,0
59,2,10,1,1,1,3,1,40,4,0
32,1,13,2,6,3,2,1,40,6,0
31,4,0,1,1,1,3,1,40,5,1
30,7,12,1,1,3,4,1,48,8,0
54,2,10,1,2,1,3,1,40,4,0
33,8,11,1,1,4,4,1,42,2,1
20,2,10,2,1,3,2,1,10,0,0
27,2,10,2,0,2,4,1,40,0,0
32,4,0,1,2,1,3,1,48,0,0
35,4,0,2,1,1,1,5,40,0,0
27,3,7,1,1,3,4,1,45,2,0
40,1,13,1,1,1,3,1,46,6,1
34,8,11,1,1,1,3,1,40,4,0
34,7,12,1,5,1,3,1,40,6,1
38,2,10,2,1,3,2,1,25,2,0
28,4,0,1,1,1,3,4,40,3,0
65,2,10,1,1,1,3,1,27,7,0
61,2,10,1,1,3,2,1,16,1,0
18,3,7,2,1,3,2,1,25,4,0
35,1,13,1,3,1,2,1,50,4,1
45,1,13,2,1,2,6,1,40,5,0
68,4,0,2,0,5,4,1,20,0,0
25,2,10,1,1,1,3,1,50,5,0
48,5,15,1,1,2,4,1,13,4,0
19,2,10,2,1,3,4,1,40,0,0
43,1,13,2,1,3,4,5,50,5,1
54,1,13,1,1,1,3,1,45,2,1
47,1,13,1,2,2,4,1,50,4,0
25,8,11,2,1,3,4,1,40,0,0
30,7,12,1,1,1,3,1,40,2,0
67,2,10,1,0,1,3,1,8,0,0
35,4,0,2,1,2,6,1,40,7,0
26,2,10,1,1,1,3,1,18,4,0
61,4,0,1,1,1,3,1,40,4,0
54,4,0,1,1,2,6,1,32,3,0
50,11,8,1,1,1,3,2,40,4,1
32,0,5,2,1,4,6,1,40,8,0
34,4,0,2,1,2,4,1,25,8,0
36,4,0,1,1,3,4,1,40,3,0
50,2,10,1,1,1,3,1,40,2,1
28,3,7,1,1,1,3,1,40,0,0
22,4,0,2,1,3,2,1,19,3,0
58,3,7,1,1,1,3,1,20,3,0
27,16,3,1,1,3,4,1,75,3,0
62,1,13,1,1,1,3,1,38,1,0
36,1,13,1,3,3,4,1,55,1,1
21,2,10,2,5,3,4,1,4,0,0
41,12,14,2,1,1,1,1,45,6,0
28,2,10,1,1,1,3,1,45,8,0
33,1,13,1,1,1,3,1,40,7,0
54,1,13,1,1,1,3,1,45,5,1
19,2,10,2,1,3,2,3,25,4,0
76,10,4,1,2,3,4,1,30,0,0
25,1,13,2,0,1,1,1,25,0,0
34,1,13,1,1,1,3,1,50,5,1
40,1,13,2,1,3,4,1,40,0,0
22,3,7,2,1,3,6,1,30,4,0
17,3,7,1,1,3,2,1,15,7,0
55,2,10,2,1,2,4,1,20,3,0
51,2,10,2,5,1,1,1,40,0,0
26,16,3,1,1,1,3,4,40,7,0
44,1,13,1,1,3,4,1,48,3,0
65,14,6,1,0,1,3,1,70,0,0
54,4,0,1,1,1,3,1,40,5,1
34,7,12,1,2,3,4,1,40,2,0
42,4,0,1,1,2,6,1,40,0,0
26,4,0,1,1,3,4,1,70,2,0
39,16,3,1,1,1,3,2,40,3,0
46,3,7,2,0,5,6,5,40,0,0
34,1,13,1,1,3,4,1,40,3,0
59,4,0,1,1,2,4,1,40,2,0
20,4,0,1,1,3,2,1,50,3,0
34,2,10,1,1,1,3,1,45,8,1
62,4,0,2,0,1,1,1,40,0,1
51,4,0,1,1,1,3,1,20,2,0
34,2,10,1,1,1,3,1,40,7,1
47,1,13,2,1,4,6,1,50,6,0
21,2,10,1,0,3,2,1,20,0,0
30,8,11,1,2,2,4,1,49,2,0
38,4,0,1,1,4,4,1,60,4,0
45,1,13,2,1,1,1,2,40,6,1
23,2,10,2,1,3,4,1,35,5,0
34,2,10,1,1,1,3,1,48,2,1
22,11,8,1,1,3,4,1,40,7,0
31,4,0,1,1,3,5,1,40,2,0
50,4,0,1,1,1,3,1,40,2,0
19,13,2,1,1,3,5,1,52,7,0
28,1,13,2,1,1,1,5,45,4,1
23,4,0,2,1,3,4,1,50,0,0
35,4,0,1,1,1,3,1,40,7,0
28,4,0,1,1,1,3,5,40,8,0
27,2,10,1,1,3,2,1,30,0,0
46,1,13,1,3,1,3,1,55,4,0
27,4,0,1,1,2,4,1,40,7,0
25,14,6,2,1,1,1,1,40,3,0
34,2,10,1,3,1,3,1,70,2,0
33,4,0,1,1,3,6,1,40,8,0
36,2,10,2,1,3,4,1,40,2,0
30,10,4,1,1,1,3,1,48,2,0
23,2,10,2,1,1,1,1,47,4,0
36,16,3,1,1,6,5,1,32,2,0
29,1,13,2,1,3,4,1,45,6,0
50,2,10,1,2,1,3,1,40,0,1
19,11,8,1,1,3,4,1,40,7,0
20,2,10,2,0,3,2,1,40,0,0
52,4,0,1,4,1,3,1,40,8,1
20,4,0,1,1,1,3,1,40,2,0
22,8,11,2,1,3,4,1,40,0,0
34,2,10,1,1,1,3,1,55,4,1
60,2,10,1,1,1,3,1,40,2,0
19,3,7,1,1,3,4,5,40,3,0
59,4,0,1,2,1,3,1,20,0,0
36,4,0,1,1,3,5,1,50,0,0
25,4,0,1,1,3,2,1,40,2,0
49,10,4,1,1,2,4,1,70,2,0
25,4,0,2,2,3,6,1,30,3,0
50,3,7,2,1,2,6,1,40,3,0
44,7,12,2,1,2,4,1,43,6,0
28,4,0,2,0,4,6,1,40,0,0
33,2,10,1,1,1,3,1,20,4,0
40,1,13,1,3,4,2,1,50,2,0
56,2,10,1,1,1,3,1,45,5,0
56,2,10,1,2,1,3,1,50,5,1
23,1,13,1,1,3,2,1,42,6,0
38,4,0,2,0,2,6,5,40,0,0
21,2,10,2,1,3,2,1,10,6,0
67,10,4,1,1,1,3,1,24,2,0
54,8,11,1,6,1,3,1,40,0,0
50,4,0,2,5,3,4,5,40,3,0
59,10,4,1,1,1,3,1,40,8,0
51,3,7,2,1,5,6,5,40,7,0
30,4,0,2,1,4,6,1,29,5,0
42,4,0,1,1,1,3,1,40,2,1
64,4,0,2,0,5,4,1,20,0,0
61,1,13,2,0,3,4,1,45,0,0
26,1,13,1,1,3,4,1,40,4,0
47,8,11,1,1,1,3,1,40,0,0
78,2,10,1,2,1,3,1,3,2,1
24,4,0,1,2,2,4,1,50,2,0
27,3,7,1,1,4,5,1,40,0,0
51,12,14,1,1,1,3,1,50,5,1
46,4,0,1,1,1,3,1,40,8,1
55,4,0,1,2,1,3,1,60,0,0
20,2,10,1,1,3,2,1,40,3,0
30,4,0,1,1,1,3,1,50,5,0
36,2,10,1,0,3,4,1,30,0,0
19,4,0,2,1,3,2,1,20,3,0
30,1,13,1,1,1,3,1,40,6,1
31,7,12,1,2,1,4,1,50,2,1
26,4,0,1,1,1,3,1,96,8,0
59,7,12,1,0,1,3,1,35,0,1
53,4,0,1,1,1,3,1,60,0,1
24,2,10,2,5,3,4,1,40,0,0
24,2,10,1,1,4,2,1,54,6,0
36,4,0,2,1,2,6,1,50,5,0
39,12,14,1,1,1,3,1,50,5,1
53,4,0,1,1,2,6,5,32,8,0
75,4,0,1,3,5,5,2,35,4,1
36,4,0,1,1,1,3,1,50,5,1
46,2,10,1,3,1,3,1,40,4,0
56,4,0,1,3,1,3,1,40,4,1
29,4,0,1,1,1,3,5,40,7,0
60,0,5,1,1,1,3,1,49,8,0
58,4,0,1,1,5,4,1,38,4,0
67,4,0,1,2,1,3,1,55,0,0
35,2,10,1,1,1,3,1,38,6,1
39,2,10,1,2,1,3,1,80,0,0
37,2,10,1,1,1,3,1,50,0,0
54,2,10,1,0,1,3,1,50,0,0
63,5,15,1,2,1,3,1,30,6,0
47,3,7,2,1,2,4,1,38,3,0
23,1,13,2,1,3,2,1,40,0,0
55,4,0,1,1,4,4,1,45,8,0
49,3,7,2,1,1,1,1,40,4,0
39,8,11,1,1,1,3,1,40,8,1
23,4,0,1,1,3,2,1,40,8,0
19,2,10,2,1,3,2,1,12,3,0
44,12,14,1,1,1,3,1,40,5,1
25,8,11,2,1,3,6,3,40,3,0
35,8,11,1,1,2,2,5,40,6,0
23,4,0,2,5,2,2,1,40,0,0
48,8,11,1,1,1,3,1,40,2,0
48,2,10,1,1,2,2,1,40,7,0
44,4,0,2,1,2,6,5,40,0,0
55,1,13,2,2,1,1,1,25,5,0
33,4,0,1,2,1,3,1,50,2,0
18,11,8,1,1,3,2,1,20,7,0
24,1,13,1,1,3,2,1,30,0,0
32,7,12,1,5,1,3,1,56,0,1
24,1,13,2,6,3,4,1,20,6,0
44,1,13,1,3,1,3,1,70,5,1
27,1,13,1,1,1,3,1,45,0,0
39,7,12,1,1,1,3,1,40,1,1
26,14,6,1,5,1,3,1,40,3,0
34,12,14,1,1,1,3,1,40,5,1
38,12,14,1,1,1,3,1,65,6,1
41,12,14,1,6,1,3,1,75,6,1
73,1,13,1,0,1,3,2,5,0,0
32,4,0,1,3,1,3,1,50,4,0
56,12,14,1,5,1,3,5,40,5,1
59,1,13,1,1,1,3,1,50,5,1
44,2,10,1,1,1,3,1,60,4,1
35,1,13,1,1,3,2,2,40,4,0
52,4,0,1,1,1,3,4,40,8,0
30,2,10,1,1,3,2,1,50,6,0
23,1,13,1,1,1,3,1,40,4,0
43,4,0,2,1,3,6,1,43,0,1
61,4,0,1,1,1,3,1,50,5,0
38,4,0,2,1,3,6,1,35,0,0
68,14,6,1,1,1,3,1,16,4,0
41,12,14,1,1,3,4,1,50,5,1
42,2,10,1,2,3,4,1,40,6,0
48,0,5,2,0,4,4,3,20,0,0
19,4,0,2,1,2,4,1,40,3,0
31,3,7,1,1,6,4,2,40,7,0
40,7,12,1,3,1,3,1,50,2,0
32,1,13,2,1,3,4,2,40,1,0
51,4,0,1,3,2,4,1,40,5,1
44,1,13,1,5,1,3,1,40,6,1
23,1,13,2,1,3,2,1,30,4,0
30,3,7,1,0,1,3,1,35,0,0
44,1,13,2,1,3,4,1,45,6,0
24,4,0,1,1,1,3,1,60,0,0
34,4,0,1,1,1,3,1,60,4,0
17,3,7,1,1,3,2,1,12,7,0
61,12,14,1,1,1,3,2,45,6,1
30,1,13,1,5,3,2,1,40,5,0
45,1,13,1,1,3,4,1,40,2,0
22,8,11,2,1,3,2,1,40,0,0
49,2,10,1,1,1,3,1,40,3,0
39,7,12,2,1,5,6,1,45,0,0
39,4,0,1,0,1,3,5,40,0,0
34,2,10,2,1,3,5,1,40,0,0
52,2,10,1,5,1,3,1,40,5,1
24,8,11,2,1,3,4,1,40,0,0
38,1,13,1,1,1,3,1,45,6,1
19,3,7,1,1,3,2,1,40,8,0
24,4,0,2,1,3,4,1,30,3,0
25,7,12,1,1,3,2,1,43,3,0
71,10,4,1,1,5,4,1,10,0,0
27,4,0,2,1,1,1,5,40,6,0
28,8,11,2,1,3,4,5,40,1,0
54,8,11,1,1,1,3,5,38,0,1
18,3,7,2,1,3,2,5,10,4,0
49,4,0,1,1,1,3,5,40,3,0
36,4,0,2,1,6,6,1,25,3,0
57,4,0,1,1,5,6,1,50,0,0
56,12,14,1,4,1,3,1,40,5,1
17,14,6,1,1,3,2,1,20,3,0
30,4,0,1,1,1,3,1,50,5,0
41,14,6,2,1,3,2,1,40,4,0
26,4,0,1,1,3,2,1,40,7,0
61,14,6,1,1,1,3,1,48,2,0
50,2,10,1,0,2,6,1,40,0,0
24,4,0,1,1,3,4,1,45,8,0
44,3,7,2,1,3,4,1,40,3,0
38,12,14,2,6,3,5,1,40,6,0
61,10,4,2,0,5,4,5,40,0,0
25,1,13,1,1,3,2,1,50,4,0
34,4,0,1,1,1,3,1,70,4,0
38,2,10,1,1,3,4,1,40,0,0
42,4,0,1,1,1,3,1,55,2,0
17,14,6,1,0,3,2,5,20,0,0
48,10,4,1,1,1,3,1,40,8,0
38,12,14,1,1,1,3,1,40,6,1
52,4,0,1,1,1,3,1,50,2,1
55,8,11,2,6,5,6,1,40,6,0
41,4,0,1,2,2,5,1,20,0,0
45,16,3,2,1,3,2,1,35,8,0
49,10,4,1,1,3,4,2,45,8,0
19,2,10,1,1,3,4,1,20,3,0
39,1,13,1,1,1,3,1,45,0,0
43,2,10,1,1,3,4,1,45,3,0
42,2,10,1,1,1,3,1,65,5,0
17,3,7,1,1,3,2,1,12,7,0
30,7,12,2,1,3,4,5,25,6,0
61,12,14,2,5,2,4,1,70,6,0
48,12,14,1,1,1,3,1,40,5,1
60,4,0,1,0,1,3,1,40,0,0
57,4,0,1,1,1,3,1,40,0,1
27,16,3,1,1,1,3,1,45,7,0
24,4,0,1,1,1,3,1,48,4,0
41,11,8,1,1,2,4,1,84,0,1
42,4,0,1,1,5,6,1,40,0,0
34,1,13,2,1,3,2,1,15,6,0
22,0,5,2,0,3,6,5,36,0,0
47,4,0,2,1,2,6,1,43,5,0
50,4,0,1,1,3,4,1,40,0,0
30,4,0,1,1,3,4,1,40,2,0
38,1,13,1,1,1,3,1,45,2,0
31,4,0,1,1,1,3,1,55,6,1
44,2,10,2,1,1,1,1,45,0,1
34,2,10,1,1,1,3,1,38,2,0
52,4,0,1,1,2,4,5,40,8,1
34,4,0,1,1,1,3,1,50,2,0
31,2,10,1,1,1,3,1,40,5,0
68,2,10,2,1,2,4,1,20,4,0
22,4,0,2,1,3,2,1,40,0,0
42,1,13,2,1,3,4,1,35,5,0
37,4,0,1,1,1,3,1,35,2,0
36,4,0,1,2,1,3,1,35,0,0
38,2,10,2,1,2,6,1,30,0,0
72,4,0,1,7,1,3,1,55,3,0
40,16,3,1,1,1,3,1,40,3,0
19,2,10,1,1,3,2,1,30,4,0
55,8,11,1,1,1,3,1,50,2,1
30,7,12,1,1,1,3,1,40,2,0
52,1,13,2,1,4,6,1,40,0,0
29,1,13,1,1,1,3,1,45,4,1
41,2,10,1,1,1,3,5,4,6,0
29,1,13,2,1,3,4,1,45,0,0
24,1,13,2,1,3,4,1,20,4,0
46,5,15,1,2,1,3,1,45,6,1
